GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,AB,RBI,RUN,HIT,H2,H3,HR,BB,KK
200824,NC,KT,T,62925,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200824,NC,KT,T,62931,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200824,NC,KT,T,66928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,NC,KT,T,78122,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,NC,KT,T,73306,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200824,NC,KT,T,69992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200824,KT,NC,B,No_Code,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,NC,KT,T,62947,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,KT,NC,B,78548,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,78135,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200824,KT,NC,B,63448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200824,LG,HH,B,79150,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,61102,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,71184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,66113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200824,LG,HH,B,69100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,72133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,64115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200824,LG,HH,B,50150,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,50165,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
200824,LG,HH,B,76290,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,68106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,LG,HH,B,79192,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
200824,LG,HH,B,79109,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200824,LG,HH,B,75808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,KT,NC,B,64166,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
200824,HH,LG,T,74163,5.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0
200824,HH,LG,T,61700,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200824,LG,HH,B,66108,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200824,HH,LG,T,78756,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200824,HH,LG,T,76753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,KT,NC,B,68050,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200824,KT,NC,B,67025,5.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0
200824,KT,NC,B,50054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,KT,NC,B,76313,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200824,KT,NC,B,74339,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200824,KT,NC,B,64004,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
200824,KT,NC,B,64012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,HH,LG,T,61208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200824,HH,LG,T,50704,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200824,HH,LG,T,63704,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
200824,HH,LG,T,69737,5.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
200824,HH,LG,T,62700,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200824,HH,LG,T,73136,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200824,HH,LG,T,50730,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200824,HH,LG,T,60343,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
200825,LT,SK,B,62558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,LT,SK,B,50506,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
200825,LT,SK,B,79608,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
200825,LT,SK,B,65506,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200825,LT,SK,B,62556,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,LT,SK,B,68518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,SK,LT,T,75847,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
200825,LT,SK,B,No_Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,LT,SK,B,69508,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200825,SK,LT,T,50854,5.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
200825,SK,LT,T,99997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,SK,LT,T,99991,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,LT,SK,B,68525,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,SK,LT,T,62895,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
200825,LT,SK,B,61566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,LT,SK,B,71564,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
200825,LG,SS,T,61102,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200825,LT,SK,B,77532,4.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
200825,SS,LG,B,64499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,SK,LT,T,71837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,SS,LG,B,50458,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,LG,SS,T,66108,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
200825,LG,SS,T,79109,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,LG,SS,T,79192,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
200825,LG,SS,T,65207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,LG,SS,T,76290,5.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
200825,LG,SS,T,78135,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200825,LG,SS,T,50165,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200825,LG,SS,T,50150,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200825,LG,SS,T,64115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,LG,SS,T,79150,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200825,LG,SS,T,72133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,LT,SK,B,60523,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
200825,LT,SK,B,78513,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,SK,LT,T,67872,5.0,6.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0
200825,KT,WO,B,74339,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,SK,LT,T,64260,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,50054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,64006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,WO,KT,T,78168,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
200825,WO,KT,T,64300,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200825,WO,KT,T,67341,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,WO,KT,T,65898,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
200825,WO,KT,T,99998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200825,WO,KT,T,65399,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0
200825,WO,KT,T,79456,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
200825,WO,KT,T,67304,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,WO,KT,T,65586,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
200825,WO,KT,T,68305,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,WO,KT,T,79365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,WO,KT,T,62353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,SS,LG,B,66838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,73113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,SK,LT,T,61353,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,62802,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,64166,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200825,SK,LT,T,62884,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
200825,SK,LT,T,76812,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,SK,LT,T,77463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,SK,LT,T,64890,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,SK,LT,T,76802,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,SK,LT,T,75151,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200825,SK,LT,T,63440,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,64868,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,63448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,76313,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
200825,KT,WO,B,64906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,99992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,KT,WO,B,No_Code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,67025,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,KT,WO,B,68050,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,KT,WO,B,78548,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200825,SS,LG,B,64468,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,NC,HH,B,62947,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
200825,SS,LG,B,74540,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200825,HH,NC,T,50730,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
200825,HH,NC,T,73136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,HH,NC,T,74729,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200825,HH,NC,T,99990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HH,NC,T,61700,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,HH,NC,T,76753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HH,NC,T,50704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,HH,NC,T,78756,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200825,HH,NC,T,62700,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200825,HH,NC,T,64704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,HH,NC,T,50707,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HH,NC,T,78288,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,HH,NC,T,66707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,OB,HT,B,79215,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200825,HH,NC,T,69737,5.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0
200825,HH,NC,T,63704,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200825,HH,NC,T,61208,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,HH,NC,T,74163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
200825,NC,HH,B,62907,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200825,NC,HH,B,69992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,SS,LG,B,61404,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200825,NC,HH,B,No_Code,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,NC,HH,B,63963,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,NC,HH,B,76232,4.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
200825,NC,HH,B,78122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,NC,HH,B,62925,4.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
200825,NC,HH,B,63920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,NC,HH,B,62931,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
200825,NC,HH,B,73306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,NC,HH,B,62934,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
200825,NC,HH,B,50923,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200825,NC,HH,B,62025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,NC,HH,B,66928,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200825,OB,HT,B,79231,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,OB,HT,B,69209,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
200825,NC,HH,B,76849,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
200825,OB,HT,B,75334,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200825,HT,OB,T,50600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,69636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,50657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,78643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,HT,OB,T,65653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,66614,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,65610,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,66657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200825,SS,LG,B,79402,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200825,SS,LG,B,62404,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200825,SS,LG,B,99999,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
200825,SS,LG,B,75566,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,SS,LG,B,62415,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
200825,OB,HT,B,63559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,62893,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,63636,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200825,SS,LG,B,66409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,62265,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
200825,OB,HT,B,66203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,OB,HT,B,76267,5.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
200825,OB,HT,B,50204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,OB,HT,B,78224,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0
200825,HT,OB,T,64646,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
200825,OB,HT,B,74206,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200825,OB,HT,B,62244,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
200825,OB,HT,B,64086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,OB,HT,B,63257,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200825,OB,HT,B,68204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200825,HT,OB,T,66606,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
200825,HT,OB,T,69652,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
200825,HT,OB,T,72443,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200825,HT,OB,T,78629,4.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
200825,HT,OB,T,62864,4.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0
200825,OB,HT,B,67207,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,LG,SS,T,79150,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,LT,SK,B,60523,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
200826,LT,SK,B,68525,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200826,LT,SK,B,78513,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,LT,SK,B,71564,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200826,LT,SK,B,50506,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200826,LT,SK,B,77532,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200826,LT,SK,B,62556,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
200826,LT,SK,B,62558,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200826,LT,SK,B,61204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200826,LT,SK,B,68518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,LT,SK,B,69508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,SK,LT,T,50854,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200826,LT,SK,B,79608,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200826,LG,SS,T,69100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200826,LG,SS,T,72133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,LG,SS,T,50150,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200826,SS,LG,B,61404,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
200826,SK,LT,T,64260,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,SS,LG,B,50458,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200826,SS,LG,B,66409,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,SS,LG,B,64266,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,LG,SS,T,66108,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
200826,LG,SS,T,66113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,LG,SS,T,79109,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200826,LG,SS,T,65207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,LG,SS,T,76290,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
200826,LG,SS,T,78135,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200826,LG,SS,T,50165,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200826,LG,SS,T,78217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,LG,SS,T,61102,4.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
200826,LG,SS,T,79192,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200826,SK,LT,T,61353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,KT,WO,B,78548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,SK,LT,T,62895,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,SS,LG,B,69442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,KT,WO,B,99992,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,KT,WO,B,64004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,KT,WO,B,77243,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200826,KT,WO,B,64006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
200826,WO,KT,T,78168,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
200826,WO,KT,T,64300,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
200826,WO,KT,T,67341,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200826,WO,KT,T,62353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,WO,KT,T,79365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200826,WO,KT,T,68305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,WO,KT,T,99998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200826,WO,KT,T,65399,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200826,WO,KT,T,79456,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200826,WO,KT,T,65586,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
200826,WO,KT,T,65898,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200826,WO,KT,T,67304,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200826,SK,LT,T,67872,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200826,SK,LT,T,77463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200826,SK,LT,T,62884,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200826,SK,LT,T,76812,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,KT,WO,B,63448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,SK,LT,T,50848,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
200826,SK,LT,T,75847,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200826,KT,WO,B,64868,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200826,KT,WO,B,67025,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
200826,KT,WO,B,68050,5.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
200826,KT,WO,B,74339,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
200826,KT,WO,B,64012,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,KT,WO,B,64166,3.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
200826,KT,WO,B,62802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,KT,WO,B,76313,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200826,SS,LG,B,74540,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200826,HH,NC,T,50704,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,SS,LG,B,66838,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200826,HH,NC,T,74163,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200826,HH,NC,T,63704,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200826,HH,NC,T,50730,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
200826,HH,NC,T,74729,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,HH,NC,T,73136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200826,HH,NC,T,76753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,SS,LG,B,69418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,HH,NC,T,62700,3.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
200826,HH,NC,T,61700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,HH,NC,T,78756,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,HH,NC,T,61208,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200826,HH,NC,T,60343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,HH,NC,T,78288,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
200826,OB,HT,B,79231,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
200826,HH,NC,T,69737,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200826,OB,HT,B,69209,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
